replicate,and_truth_auroc,and_TT_vs_mixed_auroc,and_mixed_vs_FF_auroc,and_total_range,and_pooled_sd,and_range_over_sd,dprime_AND_TT_mixed,dprime_AND_mixed_FF,or_truth_auroc,or_TT_vs_mixed_auroc,or_mixed_vs_FF_auroc,or_total_range,or_pooled_sd,or_range_over_sd,dprime_OR_TT_mixed,dprime_OR_mixed_FF,and_minus_or_auroc,OR_to_AND_range_ratio,OR_range_compression,OR_to_AND_pooled_sd_ratio,OR_to_AND_range_over_sd_ratio
1469,0.9501833333333334,0.9331125,0.6865374999999999,11.139148244534768,4.1029949170580355,2.714882292011674,2.1143456536250387,0.6986580982263232,0.6518333333333334,0.8274750000000001,0.5567875,5.638841767861773,4.102868581976351,1.3743656798155461,1.287166234475241,0.2529782307661586,0.29835,0.5062183969612195,0.4937816030387805,0.999969209057228,0.5062339843828619
1470,0.9321583333333333,0.9112125,0.669125,10.76480925115208,4.496896250749229,2.3938309115667393,1.881080332404931,0.5952722499446457,0.675925,0.8276375,0.5713874999999999,5.984511816022885,4.133221272835738,1.4479050166885952,1.3152059172320967,0.28873189365959284,0.2562333333333333,0.5559329177507168,0.44406708224928315,0.9191275587350055,0.604848491884899
1471,0.9524750000000001,0.9312625,0.6847000000000001,11.052978039140738,4.085688312596999,2.705291542935907,2.081684384886695,0.6964089994519862,0.688625,0.835875,0.5910875,6.670442783554259,4.2598076000854,1.5659023622147936,1.3768562759574663,0.3469745986821478,0.26385000000000003,0.6034973343774798,0.39650266562252023,1.0426168797437525,0.5788294301601979
1472,0.9517416666666666,0.9382124999999999,0.68995,11.153643305148197,4.104673939140113,2.717303120911175,2.1355149357053493,0.6718290859352225,0.6832166666666666,0.857,0.5729,6.57173894910549,4.091404168683113,1.6062306919975387,1.490435805024725,0.3005291084927706,0.268525,0.5892011040080658,0.4107988959919342,0.9967671560143994,0.5911120771314361
1473,0.9452750000000001,0.9256875000000001,0.6697500000000001,10.751107986841404,4.18980773342213,2.566014640977372,2.0375873018857162,0.6386365468633363,0.6700166666666666,0.806825,0.5795375,5.928388578141122,4.179283660948955,1.4185178750932192,1.2460615647227402,0.31140883923940754,0.2752583333333335,0.5514211730918386,0.4485788269081614,0.9974881729323223,0.5528097355488659
1474,0.9522666666666666,0.9348500000000001,0.6980500000000001,11.369841079403296,4.197816093117938,2.70851338581589,2.08894081920415,0.7164205871420435,0.6428833333333334,0.8329624999999999,0.5401499999999999,5.541830789971542,3.9902586556196895,1.3888399896499675,1.3569726618211766,0.20929937911840238,0.30938333333333323,0.487414973636763,0.512585026363237,0.950555852640013,0.5127683684057573
1475,0.9521083333333333,0.9334250000000001,0.676075,10.389098533676664,3.800923591702045,2.7333089663674217,2.139997822679174,0.6451806740571546,0.683225,0.8379749999999999,0.5843125,6.218626988825055,3.959891272035094,1.5704034685854233,1.4097452321156183,0.3373637404281838,0.26888333333333336,0.598572337019149,0.401427662980851,1.041823434883063,0.5745429762638564
1476,0.9377833333333334,0.9171125,0.6806125000000001,10.907513594372057,4.308503468564802,2.5316246520292207,1.9413343089995208,0.662534068109119,0.675925,0.8261875,0.5843875000000001,6.599681978147753,4.467119635241108,1.477390917870849,1.3341011279721313,0.3174939032854194,0.2618583333333334,0.6050583316763398,0.3949416683236602,1.0368146777259395,0.5835742343110177
1477,0.9504916666666667,0.9324625,0.6991499999999999,10.807615324183475,3.957903042676308,2.73064175843869,2.0874521245019446,0.7065497291284063,0.694175,0.8333624999999999,0.5954375000000001,5.957540395781016,3.8282941661099006,1.5561866819222872,1.342434793539444,0.36866017471793266,0.25631666666666675,0.5512354221610967,0.44876457783890333,0.9672531451203092,0.5698977821287236
1478,0.9489666666666667,0.9309125,0.69005,11.046189863424862,4.090837939942818,2.700226707973493,2.078118492996909,0.6947832838673123,0.6860583333333333,0.834225,0.5880000000000001,6.340126047789076,4.0219578905519064,1.5763780278960264,1.3931453123522715,0.3468681561907207,0.2629083333333334,0.5739649712867895,0.42603502871321053,0.9831623617454094,0.5837946951791654
1479,0.9561083333333333,0.9411625,0.6888999999999998,11.249993340578348,4.0842826537434425,2.754460034803709,2.1646657393188034,0.6833933996842236,0.7042833333333334,0.8661,0.6012625,7.080680653938433,4.003211929976964,1.7687498882876225,1.5780715282764357,0.3898993019913567,0.25182499999999997,0.6293942084746535,0.37060579152534645,0.9801505599294963,0.6421403345624032
1480,0.9460666666666666,0.92655,0.6870750000000001,10.615888611866593,3.979438386068595,2.6676851309047014,2.052027894292441,0.6644393532503018,0.6676000000000001,0.8124625000000001,0.5723,5.6334205352648326,3.948643829561555,1.4266722394889564,1.2854705525077545,0.28970102154084143,0.27846666666666653,0.5306593485700023,0.4693406514299977,0.9922615822838603,0.5347978376312815
1481,0.9289416666666666,0.9064,0.6650125,10.803358943961788,4.559711366360653,2.369307632861095,1.8496006922116723,0.6091660390978166,0.6801333333333334,0.8144125,0.5861000000000001,6.421386186264637,4.362446240832742,1.4719691273579723,1.2765586965257902,0.3399722641439991,0.2488083333333332,0.5943879324544407,0.40561206754555934,0.9567373656623885,0.6212655152680501
1482,0.9340416666666667,0.9133625,0.68545,10.738418317159807,4.318339805602749,2.486700630466238,1.9106571863579067,0.6481269133985519,0.6996583333333334,0.8346125,0.6028500000000001,6.424577092229562,3.985722334504903,1.6118978074842758,1.3659787332759898,0.40071550753798435,0.23438333333333328,0.5982796444019319,0.40172035559806807,0.9229756142241753,0.648207423014992
1483,0.94175,0.9200875000000001,0.691875,11.128596181841012,4.258159062870474,2.613475921761151,1.9709216301667267,0.7051718769180308,0.6662333333333332,0.8168375,0.5711999999999999,5.818416637559496,4.176341172975945,1.39318518209408,1.272718854684884,0.27922881302776437,0.27551666666666674,0.5228347351711482,0.4771652648288518,0.9807856191639365,0.5330774890611006
1484,0.9404416666666666,0.919675,0.6862874999999999,10.578951275342616,4.194383864741265,2.522170506202629,1.9424195603069443,0.6581222246419138,0.673075,0.8066875,0.5794,5.87946905130336,4.216913986096275,1.3942587092572318,1.2176901731669862,0.31553577606983346,0.26736666666666664,0.5557705010899527,0.44422949891004726,1.0053714972404892,0.5528011313384291
1485,0.9383250000000001,0.9190125,0.6732,11.26993979640122,4.490978050956829,2.509462230393242,1.9685994102473439,0.630538543119416,0.6759083333333333,0.838675,0.57975,6.452473181075928,4.317295052674514,1.4945638651865352,1.3783961632260688,0.2915188222369293,0.26241666666666674,0.5725383895250592,0.4274616104749408,0.9613262420097308,0.5955713726571337
1486,0.9442250000000001,0.925825,0.685025,11.209661140290407,4.300697041481536,2.6064754229767417,2.0194880431782405,0.6607909187377912,0.6827,0.8366499999999999,0.5810875,6.0700321795167635,3.9188217169036528,1.5489431819094923,1.3717561809438288,0.33565871847310846,0.2615250000000001,0.541500059952705,0.458499940047295,0.9112061786974114,0.5942673267720714
1487,0.9410750000000001,0.921875,0.7001875,10.936007960195933,4.129575722510958,2.648215868904415,1.982832667146564,0.7045457065599872,0.671175,0.8242125,0.5772999999999999,6.094922717638127,4.205602065273508,1.449239044265532,1.3045155669758475,0.313939702458287,0.26990000000000014,0.5573261047195625,0.44267389528043755,1.0184102067309528,0.5472510988558845
1488,0.9393833333333333,0.9188375,0.6814625000000001,10.622584271764993,4.1388681668658185,2.566543277895465,1.9599746659538624,0.6716652567016768,0.6713333333333333,0.8235125000000001,0.5751124999999999,5.9541374564559835,4.102671626569188,1.4512829683703112,1.3031265811109398,0.3126495589849409,0.26805,0.5605168482665919,0.43948315173340813,0.9912544833907959,0.565462106510959
1489,0.9465833333333333,0.9275,0.70155,11.002383297711045,4.066282753593298,2.7057595264344183,2.055938756057733,0.722310528255475,0.6558166666666667,0.8378125,0.5507,5.360420334010598,3.8395507421581248,1.396106131676652,1.3484226256549645,0.2226260613182556,0.2907666666666666,0.4872053798676319,0.5127946201323681,0.9442409627724943,0.5159756874316195
1490,0.9589833333333333,0.9440374999999999,0.695325,10.736615536516394,3.7790940846010628,2.8410553683396316,2.232829514873525,0.6738517226769334,0.6598083333333333,0.8199125,0.5634874999999999,5.527295358914007,3.9692479600331025,1.392529621371377,1.2868707690064796,0.2641654625077425,0.29917499999999997,0.5148079802350262,0.48519201976497384,1.0503173171069948,0.4901451893157572
1491,0.9432666666666667,0.9236875,0.6689,10.566967705623984,4.17533332362663,2.530808174243124,2.0095351278448175,0.6159447026160573,0.6886500000000001,0.8276125,0.5942875000000001,6.413121048819036,4.256477989794454,1.5066731377903184,1.3216747864408893,0.33282632171077337,0.2546166666666666,0.6069026827257005,0.39309731727429953,1.0194342965886478,0.5953328083590972
1492,0.943525,0.9255,0.6691874999999999,10.914668669987336,4.255602802295249,2.564776173213472,2.052076979688514,0.6147273715799308,0.6701,0.8355875,0.5707500000000001,6.074857918792501,4.077865805505675,1.4897150147978424,1.3728895938409793,0.29070168273056113,0.2734249999999999,0.5565774007869677,0.4434225992130323,0.9582345897756924,0.580836265696956
1493,0.9441833333333334,0.925575,0.6996625000000001,10.533594513580097,4.01099364831156,2.6261808013618384,1.994175762505008,0.7009477029749502,0.666275,0.797725,0.5782,5.740900466107963,4.249853324236828,1.3508467300195333,1.1936727751875031,0.3031415793379026,0.2779083333333334,0.5450086823359958,0.45499131766400425,1.0595512476131237,0.5143768964113343
1494,0.9450000000000001,0.9257125,0.6661374999999999,10.78210791779427,4.195448415467003,2.569953637862592,2.0513885615077325,0.6132845165123693,0.6975833333333333,0.8426250000000001,0.59585,6.738290864457267,4.093774318226354,1.6459849372880577,1.460300745781458,0.3424753944521981,0.24741666666666673,0.6249511612972002,0.3750488387027998,0.9757656185532361,0.6404726190535519
1495,0.9396916666666666,0.92505,0.6760875,10.895554359929259,4.270942754867311,2.5510888310343933,2.029035322238984,0.6223768766596923,0.6946583333333334,0.831975,0.6006,6.728065222315438,4.226606386744025,1.5918362408708746,1.377794182507425,0.3718048809769325,0.24503333333333321,0.6175055440097057,0.3824944559902943,0.989619067576413,0.6239830700938119
1496,0.9482583333333333,0.931475,0.66975,11.096023995223298,4.320235259408653,2.568384203396855,2.0621208867460634,0.6060904887893312,0.6429666666666667,0.8372999999999999,0.543925,5.831833810539487,4.204197849812317,1.3871454243762171,1.3735338376361241,0.20600431717649878,0.30529166666666663,0.5255786949496521,0.47442130505034785,0.9731409512147219,0.5400848605678338
1497,0.9456083333333333,0.9286125,0.6612750000000001,10.832505189064966,4.255829508443518,2.545333446176215,2.0654657152466136,0.5842490688496047,0.6916583333333334,0.8601,0.590125,6.54969545342388,3.9409037343219384,1.6619780372663184,1.516057208502938,0.3250611413513881,0.2539499999999999,0.6046334932786893,0.3953665067213107,0.9260013180751789,0.652951007170814
1498,0.9522416666666667,0.9355125,0.677875,10.871915704032283,4.088078032775372,2.6594198097171358,2.099017517282465,0.6516773725776831,0.6697833333333333,0.8324875,0.5698,5.863648189509352,4.047038675971517,1.448873771413056,1.339114533102089,0.290369915178899,0.28245833333333337,0.5393390041954229,0.4606609958045771,0.9899612100173161,0.5448082194917404
1499,0.9502916666666666,0.931975,0.6894625000000001,10.962024166273153,4.080895260612858,2.6861812093229034,2.098688259056613,0.6900614548658818,0.6981916666666668,0.8210999999999999,0.6021249999999999,6.102642801783152,3.879417141046737,1.5730823935413525,1.3186165491514195,0.39082137681142487,0.2520999999999999,0.5567076581129191,0.4432923418870809,0.9506289412740616,0.5856203550533636
1500,0.950825,0.9349625,0.6740250000000001,11.034950310494443,4.135144345615283,2.6685768109148102,2.1138146531043254,0.6347897780312419,0.7111416666666667,0.8603875,0.6114375000000001,7.126222487505901,4.066859604023488,1.7522666581496142,1.5136114837876662,0.4099333093347714,0.23968333333333336,0.6457865497345041,0.3542134502654959,0.9834867332589728,0.656629650299975
1501,0.9560249999999999,0.93825,0.6983124999999999,10.804769116251009,3.8165953973565823,2.8309967369699485,2.171144573605766,0.7116172613564057,0.6859000000000001,0.8315124999999999,0.5845125,5.672854948055242,3.684985709369918,1.5394510034681308,1.3706761387301543,0.32928956126956616,0.27012499999999984,0.525032500650378,0.474967499349622,0.965516468400654,0.5437840967333027
1502,0.9400333333333333,0.9198875000000001,0.6909125,10.619749425672678,4.154015547534765,2.556502089159261,1.9617219131692614,0.6670253312620109,0.657225,0.8289500000000001,0.5586875,5.58770394095766,4.044928135545349,1.3814099419603927,1.315710435330524,0.25909901728564755,0.28280833333333333,0.5261615615383244,0.4738384384616756,0.9737392865430763,0.5403515795344753
1503,0.9458833333333334,0.9283125,0.6725125000000001,10.278852780858093,3.9620341913681116,2.59433722284682,2.069739977719514,0.6169539683337543,0.6952166666666668,0.84735,0.5934125000000001,6.292493630527113,3.859933499819695,1.630207782289785,1.4166433349258902,0.37025325135071907,0.2506666666666666,0.6121785927555435,0.38782140724445646,0.974230234617647,0.6283715809700807
1504,0.939,0.9159625,0.6886500000000001,11.130416203078408,4.362228208179894,2.5515437688947706,1.9075752964106532,0.6854947403927539,0.6990416666666668,0.8636125,0.59795,6.868876932610151,4.06460169881204,1.6899262071896777,1.4953966137460644,0.3612433935173,0.23995833333333316,0.6171266920558086,0.3828733079441914,0.9317719075747217,0.6623151943506295
1505,0.95215,0.9333875,0.680375,10.596945664190365,3.9283298396241233,2.697570238960463,2.1089727587997036,0.6416919048121469,0.679875,0.8343,0.5739875,6.112001776443463,4.039444724332402,1.5130796912819724,1.3582265319870659,0.30586205414626616,0.27227500000000004,0.576770134539558,0.42322986546044195,1.0282855282638157,0.5609046502029372
1506,0.9474,0.9259125,0.6902124999999999,10.92929370859385,4.106046159766483,2.6617561720775726,2.021962973043351,0.7104644716675937,0.6755250000000002,0.823875,0.5845875,5.967029860735581,4.1212184104215055,1.44788003607052,1.2778735578740807,0.3196187038815373,0.27187499999999987,0.5459666488826835,0.45403335111731646,1.0036950998758098,0.5439566746417688
1507,0.9495583333333333,0.93285,0.688675,10.988170031090975,4.148147110495511,2.648934509407599,2.0975018761086526,0.6539820715225014,0.6562583333333334,0.8237875,0.5577000000000001,5.491266016320146,4.015886657176099,1.3673857070910231,1.2742964913388222,0.25018288333032274,0.2932999999999999,0.4997434514375582,0.5002565485624417,0.9681157755989969,0.5162021568426098
1508,0.9474583333333334,0.9319,0.685425,10.879603532157422,4.079866650422608,2.6666566494349686,2.0869491293335027,0.6560581080119297,0.6754666666666667,0.8302625,0.5738874999999999,5.740259921770812,3.861019641496727,1.486721243289401,1.3450931163214597,0.3072766354399503,0.27199166666666674,0.5276166456621347,0.47238335433786527,0.9463592740455837,0.5575225605457751
1509,0.9517249999999999,0.9323125,0.6816875,10.239913862809427,3.893323513246538,2.6301214959325683,2.058096976126488,0.6203684062001726,0.6939416666666667,0.8488625,0.587975,6.204742070209375,3.7792185710652246,1.641805562058424,1.4493396785451564,0.351472712859481,0.25778333333333325,0.6059369398354528,0.3940630601645472,0.9706921498321202,0.6242318328630234
1510,0.9443416666666666,0.9244375,0.6770999999999999,10.748507482801601,4.272535447210682,2.5157210784099515,1.9508346197962405,0.6171903082754147,0.6666666666666667,0.8431875,0.5667625,5.909836726948872,3.9824990638769853,1.483951818232347,1.3885608465289612,0.28820116406452945,0.2776749999999999,0.5498285912165055,0.4501714087834945,0.9321160966556645,0.5898713617211774
1511,0.9241416666666666,0.9017375000000001,0.6795625,10.480215895896228,4.3067792633472815,2.4334230419208613,1.8411651975287102,0.6417309267607164,0.6577000000000001,0.8043750000000001,0.555225,5.479167312941269,4.07865821813306,1.3433749581128838,1.242312188640396,0.24921603236441323,0.2664416666666666,0.5228105381957603,0.4771894618042397,0.9470321018874501,0.5520515483622894
1512,0.9602666666666667,0.9450749999999999,0.6892499999999999,10.49468736955614,3.6922808073409006,2.842331858587479,2.239405576455862,0.675710112858887,0.7130833333333334,0.8501000000000001,0.6148,6.654921775947336,3.8463899877056194,1.730173434627988,1.4680055599418356,0.4250192704138766,0.2471833333333333,0.6341229177776639,0.36587708222233606,1.0417382069257362,0.608716195260821
1513,0.9600500000000001,0.9423625,0.7162625,10.826962109773785,3.6876820192242654,2.9359803945491283,2.209676242408809,0.8024832392505697,0.6872166666666667,0.829375,0.590325,5.831233808915805,3.943644103019823,1.4786409870126391,1.2843853795197189,0.350389510263128,0.27283333333333337,0.5385844847144885,0.4614155152855115,1.0694100202949173,0.5036276774047432
1514,0.9440083333333333,0.9257875000000001,0.672225,10.663241609612166,4.135963529826896,2.578175927498678,2.0581321188382504,0.6112923350218787,0.6738583333333332,0.8393625,0.566775,6.013799653970793,4.064001816368776,1.479772875530892,1.3611348824421132,0.2848915790165129,0.2701500000000001,0.5639748093628276,0.4360251906371724,0.9826009796896995,0.5739611714420721
1515,0.9518333333333333,0.9345625,0.6824874999999999,10.570910538340433,3.977236342066754,2.6578532501408514,2.0776623028926906,0.6598485389537224,0.677075,0.8392750000000001,0.5807249999999999,6.069658615390856,3.996509660676241,1.5187398832319654,1.3819758866556282,0.3163516149126006,0.2747583333333333,0.5741850329142748,0.4258149670857252,1.0048459072963896,0.5714160039315491
1516,0.9507249999999999,0.9324875,0.6907625,11.148699649889142,4.0712564432734695,2.738392878274476,2.121386063660398,0.6922040051392715,0.6812333333333334,0.827425,0.583325,5.9391498011464146,4.074098337782061,1.4577826328020562,1.2865963076675189,0.3243002750407386,0.2694916666666666,0.5327213027221045,0.4672786972778955,1.0006980386885937,0.5323497020342233
1517,0.9496083333333333,0.9310624999999999,0.6881124999999999,10.786538074444199,4.0709553818757325,2.6496330867360665,2.0619736076411517,0.6559264280649809,0.6804333333333334,0.8408875000000001,0.57815,5.944077432274381,3.9150932141704606,1.5182467203488605,1.3994103415022123,0.3111907442192543,0.26917499999999983,0.5510644278313237,0.4489355721686763,0.9617136143522514,0.5730026274011785
1518,0.9488666666666667,0.933025,0.6783,10.763518112022046,4.1056620468902985,2.6216278858544935,2.080358954704963,0.6222899740049924,0.6814,0.8435625,0.5797125000000001,6.029912157692201,3.869916239241824,1.5581505606109844,1.4179130525544887,0.31527441134447737,0.26746666666666674,0.5602175882397818,0.43978241176021815,0.9425803183613146,0.5943446699732983
1519,0.9481583333333333,0.9336625000000001,0.6674249999999999,10.85610300436838,4.168284952850156,2.6044531809048426,2.1080822483704162,0.5884583375674411,0.6696916666666667,0.8347125,0.5745375,5.9741622485715435,4.019392429686611,1.4863346520850529,1.3768034756373708,0.29745216622188786,0.27846666666666664,0.5503044919680298,0.4496955080319702,0.9642796678135603,0.5706897182803911
1520,0.9568,0.9402375000000001,0.6859375,10.95826032181839,3.9680292221213245,2.761638009298747,2.157550858225812,0.6828936855980834,0.6864416666666667,0.8549375,0.5811375,6.34606825132692,3.9688840927577407,1.5989552990239673,1.467979592088849,0.3188564611566589,0.27035833333333326,0.5791127482791782,0.42088725172082175,1.0002154396020198,0.5789880113324426
1521,0.9493166666666666,0.9310375,0.671925,10.497122028600973,4.04893665087191,2.5925626735455327,2.0370009881734634,0.6126128118173153,0.6805416666666667,0.8453125,0.583875,6.195956160838676,4.081110948104657,1.5182033126828351,1.3830258127249822,0.3082991214847976,0.2687749999999999,0.5902528468238123,0.4097471531761877,1.0079463572802057,0.5855994642577235
1522,0.9460833333333334,0.9280375,0.6799250000000001,11.174673467300652,4.246805450391681,2.6313127827105944,2.0342689789185755,0.6453412494347974,0.6603333333333334,0.8387125,0.567525,5.950144365091566,4.095991880686652,1.4526748437045445,1.3631463155322483,0.26772736357752075,0.28574999999999995,0.532466955969934,0.467533044030066,0.9644877611026145,0.5520722786167976
1523,0.9256583333333334,0.90615,0.6672875,10.52013536846917,4.454442082450196,2.361717847879728,1.8550485515865454,0.5961717237621832,0.6863916666666667,0.8133625,0.5936624999999999,6.341935326589075,4.308455581190536,1.471974169648196,1.2559083889676834,0.34454652034908584,0.23926666666666663,0.6028378062127463,0.3971621937872537,0.9672267595902023,0.6232641934639592
1524,0.9499916666666667,0.9340125000000001,0.6642375,10.60904115090024,4.07904043351541,2.60086687636904,2.083379145622304,0.575256175933946,0.6701,0.8449625,0.5624750000000001,6.081611779273903,4.0788149228935,1.491024205373757,1.4071688863786627,0.2635223055099756,0.27989166666666665,0.573248014855503,0.42675198514449697,0.9999447147863362,0.5732797087466902
1525,0.9476833333333334,0.931575,0.6904,10.632332501581136,4.032638886107306,2.636569452873697,2.0564081756243153,0.6431413229928684,0.6653833333333334,0.8059,0.5681499999999999,5.6029638787113285,4.159992745269194,1.3468686658367621,1.2088036007162464,0.27718707048539626,0.2823,0.5269741026137126,0.4730258973862874,1.031580774465234,0.5108413375451798
1526,0.9606166666666667,0.9462625,0.697375,11.10119718708478,3.8652122946459597,2.872079549799117,2.2357268021766994,0.7185661005044737,0.6730166666666667,0.8472500000000001,0.5768375,6.455462156615566,4.15329160536733,1.5543002442383587,1.4431048930414574,0.30815107589393737,0.28759999999999997,0.581510448632144,0.41848955136785604,1.0745313035251425,0.5411759031350896
1527,0.9547833333333333,0.9392125,0.69425,11.232877869969762,4.086740064138684,2.748615692135337,2.124200394833042,0.6889753828326889,0.6661,0.8366125000000001,0.5617125,5.982083869868883,4.089166332086654,1.4629103792939369,1.3453681712034158,0.28061823113513434,0.2886833333333333,0.5325513140191371,0.46744868598086287,1.0005936927501848,0.5322353297624649
1528,0.942475,0.9238625,0.668075,10.196323481366191,4.00301812973563,2.5471589562947052,2.0146556771504587,0.577202754410271,0.6846833333333334,0.830275,0.5815374999999999,5.699558761649421,3.860888065846306,1.4762299928009126,1.3216460889709565,0.3046960193013726,0.25779166666666653,0.5589817518113642,0.4410182481886358,0.9644942742493372,0.5795594299887554
1529,0.9519416666666667,0.933675,0.693425,10.620226783410018,3.9181611651178905,2.7105130023640758,2.0766459324070357,0.6623429126017364,0.6452916666666668,0.8138000000000001,0.543175,5.309818556537062,4.132484712864859,1.2848973258163638,1.257287847753254,0.1874076813717761,0.30664999999999987,0.499972238335964,0.5000277616640361,1.0547000336931063,0.4740421184829928
1530,0.96665,0.9539875,0.6883250000000001,11.354049080275942,3.8070939964198245,2.982340097447881,2.384403149325266,0.6978518232758911,0.6736166666666666,0.8377124999999999,0.5692,6.108405960155322,4.085558699660622,1.4951213308140043,1.3851433457692677,0.2940708073602831,0.29303333333333337,0.5379936194539391,0.4620063805460609,1.0731436375100443,0.501324893191573
1531,0.9345833333333333,0.9145749999999999,0.6715875,10.612589044478977,4.353837708189859,2.437525180260162,1.9110005184033558,0.6180747472821954,0.6883416666666667,0.8184875,0.59395,6.504087740784585,4.292862144589165,1.5150935487137658,1.2833278674773125,0.3644619565104777,0.24624166666666658,0.6128653162319735,0.3871346837680265,0.9859949847266941,0.6215704194498032
1532,0.9548416666666667,0.9392624999999999,0.6792125,10.988238156423352,3.997517035093274,2.7487658113674462,2.1616516159505466,0.6364330771553864,0.6510333333333334,0.832775,0.5527875,5.593392259696723,4.023253308519734,1.390265993903995,1.3415118645544786,0.2253225971349145,0.30380833333333335,0.5090344948909772,0.4909655051090228,1.0064380647288123,0.5057782617037028
1533,0.94965,0.93545,0.6674,10.589019555932381,4.042696725409686,2.619296047951579,2.156801443533712,0.5652018469750998,0.6660916666666667,0.8390124999999999,0.5659624999999999,5.861644793809515,4.036450743485862,1.4521779569016675,1.3585564416320324,0.27376190439198356,0.28355833333333325,0.5535587844415296,0.4464412155584704,0.9984549961701142,0.5544153582934406
1534,0.9523666666666666,0.934275,0.6835625000000001,10.739966033704135,3.917965761451261,2.7412097725238733,2.1526644515902684,0.675970957488776,0.7079583333333332,0.8396499999999999,0.610425,6.261984633344455,3.7717640394112095,1.6602270364510874,1.3851676300967393,0.41898023050543903,0.24440833333333334,0.5830544169034716,0.4169455830965284,0.962684277775338,0.6056548656334649
1535,0.9446416666666666,0.9246249999999999,0.6816,10.375785519263061,4.008060861783835,2.5887295320773136,2.000247873109781,0.6386099858990788,0.6581583333333333,0.8116375,0.5648624999999999,5.562736353189063,4.091677775774996,1.359524541771972,1.2437195334125382,0.2609730128088843,0.2864833333333333,0.5361267677383674,0.4638732322616326,1.020862186696922,0.525170561437922
1536,0.95555,0.9385500000000001,0.6815625,10.990344183109118,4.01123584102386,2.739889804211525,2.1488733803542024,0.6594608101326777,0.6791666666666667,0.8400249999999999,0.579575,6.091551158346775,4.029147556888731,1.5118709534308077,1.3771124159531696,0.3080109793068872,0.2763833333333333,0.5542639117443456,0.44573608825565436,1.0044653858747679,0.551799912210662
1537,0.9313666666666667,0.9087125,0.6842125,10.580565540950804,4.291542402616627,2.465445881298913,1.8588968848974283,0.6600154525373887,0.6487583333333333,0.8207875,0.5514375,5.520828731474788,4.083340624025731,1.3520372753110783,1.284278070402218,0.23765649084302634,0.28260833333333335,0.5217895688190849,0.4782104311809151,0.9514855594892989,0.548394627343741
1538,0.9356749999999999,0.9131874999999999,0.6999125,10.559614203947042,4.178899133873046,2.526888988143699,1.8654784683143304,0.724294079293038,0.6929166666666666,0.835125,0.5997375,6.484089856827181,4.070527521679616,1.592936007014555,1.3585604098400894,0.3956660246859952,0.2427583333333333,0.6140460940707014,0.38595390592929857,0.9740669471260986,0.6303941385983705
1539,0.9614416666666667,0.9457,0.6932749999999999,10.908594089350629,3.7858224844754744,2.881433066152338,2.2700945961291588,0.697166089431932,0.6977583333333334,0.85295,0.596875,6.7188095407424,4.058852773443673,1.6553469454970962,1.4651652789315255,0.35821505215147925,0.2636833333333334,0.6159189246304021,0.3840810753695979,1.0721191471834228,0.5744873843998498
1540,0.9469583333333333,0.9290499999999999,0.6711625,11.109008367003579,4.3269949383136606,2.567372628203961,2.0384388756062988,0.6188085520992637,0.671675,0.8367875,0.575275,6.4508494073005815,4.29646136778868,1.5014331225374733,1.392481692337566,0.2838708652534573,0.2752833333333333,0.5806863397871904,0.4193136602128096,0.992943469784395,0.5848130910345571
1541,0.9312333333333334,0.9118375000000001,0.665075,10.286954452816195,4.230970714210159,2.431346172703673,1.9056314783308033,0.5946562873743254,0.6725249999999999,0.8181124999999999,0.579325,6.047753922229118,4.1591250448768795,1.4540928337027546,1.3037020111472055,0.32280813712041584,0.25870833333333343,0.5879051909842434,0.41209480901575657,0.9830191050266602,0.5980607985928197
1542,0.9460416666666667,0.9306125000000001,0.677225,10.713914530888612,4.164616247024531,2.572605468401397,2.0584632813325427,0.6224025682002493,0.689025,0.8367624999999999,0.5818875,5.808993686480633,3.89472344084069,1.4915035110238126,1.3258922740973325,0.323305522346936,0.25701666666666667,0.5421915276375492,0.4578084723624508,0.9351938353559779,0.5797637956319143
1543,0.9533666666666667,0.9381125,0.7010625000000001,10.954704701584244,3.9185216087805377,2.7956218684713083,2.160928041592866,0.7096315284300314,0.6558,0.8285875000000001,0.558925,5.351269874311525,3.827299256471573,1.398184337235473,1.3062398511268583,0.26289233886637764,0.29756666666666665,0.4884905636513996,0.5115094363486004,0.9767202120043039,0.5001335670621374
1544,0.9535583333333333,0.935725,0.6965625,11.1192043048581,4.0229194519134115,2.763963941552322,2.1052190195544513,0.7189624382239146,0.701275,0.8547875,0.594525,6.635001774026058,3.962441977867337,1.6744729162184842,1.4714406325649516,0.3652485187358538,0.2522833333333333,0.5967155195742878,0.4032844804257122,0.9849667698374349,0.6058229961126236
1545,0.9451583333333333,0.926425,0.6729,11.085492994685808,4.268284968311697,2.5971773386702037,2.020628704245148,0.628919340856874,0.6900333333333333,0.8421625,0.588975,6.498140881247103,4.167242565962964,1.559338286262085,1.3812920614621458,0.3293908844918629,0.25512500000000005,0.5861842034776621,0.4138157965223379,0.9763271658057312,0.6003973094345922
1546,0.9542416666666667,0.9410375,0.7009,11.109510558892397,4.030255193039851,2.7565278193991887,2.127043453837441,0.6720709827938033,0.6634916666666666,0.8332625,0.56525,5.7956336831448185,4.020202223058689,1.4416274012045416,1.339888720665154,0.281346365161884,0.29075000000000006,0.521682179644342,0.47831782035565795,0.9975056244580931,0.5229867048897616
